date,o0900,p10,c1330,hi_am,lo_am
2018-08-31,11093.75,11010.46,11063.94,11093.75,11001.42
2018-09-03,11063.94,11041.58,10964.22,11097.11,11034.51
2018-09-04,10964.22,10987.38,11021.38,11028.27,10956.49
2018-09-05,11021.38,11022.55,10995.13,11058.06,10998.65
2018-09-06,10995.13,10929.88,10924.3,11016.92,10905.34
2018-09-07,10924.3,10899.11,10846.99,10924.3,10866.46
2018-09-10,10846.99,10763.76,10725.8,10877.72,10747.69
2018-09-11,10725.8,10720.41,10752.3,10765.42,10706.34
2018-09-12,10752.3,10699.97,10722.57,10779.93,10693.17
2018-09-13,10722.57,10755.62,10727.23,10758.84,10720.04
2018-09-14,10727.23,10779.45,10868.14,10813.38,10727.23
2018-09-17,10868.14,10851.87,10828.61,10883.98,10842.8
2018-09-18,10828.61,10800.08,10760.21,10828.61,10758.3
2018-09-19,10760.21,10834.3,10857.27,10844.91,10760.21
2018-09-20,10857.27,10847.38,10831.41,10908.36,10835.98
2018-09-21,10831.41,10893.38,10972.41,10892.53,10831.41
2018-09-25,10972.41,10969.09,10978.85,11002.23,10941.77
2018-09-26,10978.85,10973.7,10974.19,11007.35,10968.79
2018-09-27,10974.19,11014.78,11034.19,11019.03,10961.27
2018-09-28,11034.19,11053.54,11006.34,11073.95,11034.19
2018-10-01,11006.34,11025.86,11051.8,11040.28,11006.34
2018-10-02,11051.8,10944.13,10919.63,11064.34,10924.7
2018-10-03,10919.63,10897.55,10863.94,10926.73,10885.02
2018-10-04,10863.94,10734.82,10718.91,10863.94,10717.79
2018-10-05,10718.91,10601.21,10517.12,10718.91,10594.37
2018-10-08,10517.12,10432.36,10455.93,10517.12,10433.24
2018-10-09,10455.93,10453.46,10466.83,10484.75,10428.97
2018-10-11,10466.83,9884.09,9806.11,10466.83,9871.77
2018-10-12,9806.11,9875.03,10045.81,9880.22,9740.76
2018-10-15,10045.81,9949.44,9901.12,10045.81,9903.7
2018-10-16,9901.12,9985.04,9981.1,9991.9,9888.73
2018-10-17,9981.1,10072.15,9979.14,10127.01,9981.1
2018-10-18,9979.14,9956.59,9953.73,10019.5,9949.89
2018-10-19,9953.73,9869.12,9919.26,9953.73,9762.91
2018-10-22,9919.26,9876.75,9974.28,9919.26,9822.15
2018-10-23,9974.28,9862.88,9775.2,9974.28,9855.75
2018-10-24,9775.2,9719.04,9759.4,9788.06,9667.85
2018-10-25,9759.4,9518.63,9520.79,9759.4,9475.61
2018-10-26,9520.79,9553.57,9489.18,9629.07,9520.79
2018-10-29,9489.18,9474.19,9516.32,9554.35,9464.98
2018-10-30,9516.32,9547.0,9526.11,9574.83,9489.65
2018-10-31,9526.11,9710.47,9802.13,9713.51,9526.11
2018-11-01,9802.13,9855.55,9844.74,9863.9,9742.61
2018-11-02,9844.74,9877.15,9906.59,9877.77,9821.13
2018-11-05,9906.59,9820.44,9889.81,9906.59,9786.25
2018-11-06,9889.81,9853.29,9824.95,9899.97,9847.73
2018-11-07,9824.95,9862.27,9908.35,9878.77,9817.95
2018-11-08,9908.35,9957.33,9945.31,10014.42,9908.35
2018-11-09,9945.31,9837.67,9830.01,9945.31,9821.46
2018-11-12,9830.01,9848.71,9831.21,9874.2,9764.46
2018-11-13,9831.21,9676.08,9775.84,9831.21,9616.16
2018-11-14,9775.84,9791.93,9791.88,9823.25,9775.84
2018-11-15,9791.88,9772.54,9826.46,9844.39,9755.12
2018-11-16,9826.46,9831.51,9797.09,9851.29,9804.93
2018-11-19,9797.09,9819.12,9828.69,9836.02,9779.4
2018-11-20,9828.69,9793.09,9743.99,9828.69,9736.96
2018-11-21,9743.99,9691.44,9741.52,9743.99,9632.47
2018-11-22,9741.52,9773.23,9714.71,9792.99,9741.52
2018-11-23,9714.71,9676.83,9667.3,9738.8,9655.33
2018-11-26,9667.3,9781.38,9765.36,9847.35,9667.3
2018-11-27,9765.36,9696.21,9778.62,9765.36,9688.74
2018-11-28,9778.62,9776.88,9884.31,9802.94,9771.5
2018-11-29,9884.31,9951.92,9885.36,10001.85,9884.31
2018-11-30,9885.36,9949.55,9888.03,9957.63,9885.36
2018-12-03,9888.03,10086.78,10137.87,10094.21,9888.03
2018-12-04,10137.87,10104.76,10083.54,10137.87,10061.7
2018-12-05,10083.54,9947.91,9916.74,10083.54,9902.24
2018-12-06,9916.74,9746.88,9684.72,9916.74,9744.64
2018-12-07,9684.72,9734.21,9760.88,9783.05,9684.72
2018-12-10,9760.88,9683.38,9647.54,9760.88,9658.99
2018-12-11,9647.54,9700.25,9707.04,9713.06,9647.54
2018-12-12,9707.04,9780.65,9816.45,9783.47,9707.04
2018-12-13,9816.45,9843.96,9858.76,9855.52,9815.5
2018-12-14,9858.76,9740.55,9774.16,9858.76,9722.83
2018-12-17,9774.16,9807.28,9787.53,9826.88,9733.98
2018-12-18,9787.53,9753.6,9718.82,9787.53,9710.53
2018-12-19,9718.82,9764.71,9783.21,9766.19,9718.82
2018-12-20,9783.21,9727.33,9674.52,9783.21,9699.49
2018-12-21,9674.52,9593.15,9676.67,9674.52,9593.27
2018-12-22,9676.67,9638.94,9646.16,9676.67,9625.31
2018-12-24,9646.16,9631.56,9639.7,9658.95,9613.29
2018-12-25,9639.7,9521.17,9527.09,9639.7,9479.77
2018-12-26,9527.09,9562.13,9478.99,9591.91,9527.09
2018-12-27,9478.99,9616.3,9641.56,9639.6,9478.99
2018-12-28,9641.56,9643.5,9727.41,9659.73,9630.77
2019-01-02,9727.41,9636.77,9554.14,9737.68,9633.49
2019-01-03,9554.14,9545.64,9492.42,9554.14,9474.47
2019-01-04,9492.42,9375.66,9382.51,9492.42,9319.28
2019-01-07,9382.51,9537.52,9590.3,9539.86,9382.51
2019-01-08,9590.3,9558.26,9563.6,9600.94,9550.82
2019-01-09,9563.6,9695.95,9738.31,9701.21,9563.6
2019-01-10,9738.31,9701.47,9720.69,9738.31,9686.03
2019-01-11,9720.69,9776.85,9759.4,9788.59,9720.69
2019-01-14,9759.4,9727.96,9708.22,9762.37,9729.23
2019-01-15,9708.22,9754.2,9806.04,9761.27,9701.93
2019-01-16,9806.04,9785.01,9763.81,9806.04,9767.07
2019-01-17,9763.81,9778.82,9789.15,9826.25,9759.51
2019-01-18,9789.15,9818.37,9836.06,9821.9,9771.15
2019-01-21,9836.06,9897.94,9889.4,9911.37,9836.06
2019-01-22,9889.4,9873.61,9894.66,9891.25,9859.11
2019-01-23,9894.66,9861.55,9846.4,9894.66,9828.32
2019-01-24,9846.4,9866.37,9877.12,9892.82,9846.4
2019-01-25,9877.12,9964.95,9969.61,9979.21,9877.12
2019-01-28,9969.61,10014.74,10013.33,10017.19,9969.61
2019-01-29,10013.33,9940.96,9931.59,10013.33,9913.42
2019-01-30,9931.59,9920.08,9932.26,9934.63,9909.81
2019-02-11,9932.26,10001.31,10004.25,10065.52,9932.26
2019-02-12,10004.25,10062.91,10097.74,10067.92,10004.25
2019-02-13,10097.74,10097.37,10090.58,10140.98,10085.17
2019-02-14,10090.58,10122.39,10089.01,10135.62,10086.74
2019-02-15,10089.01,10120.18,10064.78,10135.16,10089.01
2019-02-18,10064.78,10158.25,10145.28,10158.89,10064.78
2019-02-19,10145.28,10167.97,10152.26,10173.2,10143.15
2019-02-20,10152.26,10258.37,10272.46,10266.27,10152.26
2019-02-21,10272.46,10264.85,10319.53,10299.69,10256.53
2019-02-22,10319.53,10281.09,10322.92,10319.53,10271.66
2019-02-25,10322.92,10364.26,10390.93,10378.71,10322.92
2019-02-26,10390.93,10384.15,10391.55,10416.91,10380.22
2019-02-27,10391.55,10375.4,10389.17,10403.05,10343.56
2019-03-04,10389.17,10352.46,10349.88,10402.39,10338.13
2019-03-05,10349.88,10310.02,10305.26,10349.88,10295.44
2019-03-06,10305.26,10337.75,10357.15,10359.12,10305.26
2019-03-07,10357.15,10343.53,10311.68,10367.98,10337.07
2019-03-08,10311.68,10220.78,10241.75,10311.68,10204.21
2019-03-11,10241.75,10252.78,10250.28,10269.3,10214.02
2019-03-12,10250.28,10349.61,10343.33,10363.21,10250.28
2019-03-13,10343.33,10349.94,10373.32,10361.66,10331.27
2019-03-14,10373.32,10384.76,10348.65,10407.27,10373.32
2019-03-15,10348.65,10407.19,10439.24,10409.79,10348.65
2019-03-18,10439.24,10467.71,10512.7,10481.24,10439.24
2019-03-19,10512.7,10493.73,10512.32,10512.7,10484.69
2019-03-20,10512.32,10516.72,10551.56,10543.09,10508.72
2019-03-21,10551.56,10571.24,10609.55,10581.58,10551.56
2019-03-22,10609.55,10650.49,10639.07,10667.94,10609.55
2019-03-25,10639.07,10503.09,10479.48,10639.07,10470.02
2019-03-26,10479.48,10531.94,10559.2,10552.82,10479.48
2019-03-27,10559.2,10530.39,10542.7,10559.2,10515.86
2019-03-28,10542.7,10513.12,10536.26,10542.7,10499.29
2019-03-29,10536.26,10536.2,10641.04,10576.19,10525.27
2019-04-01,10641.04,10707.19,10642.63,10735.07,10641.04
2019-04-02,10642.63,10703.99,10690.3,10728.38,10642.63
2019-04-03,10690.3,10698.22,10704.38,10741.56,10690.3
2019-04-08,10704.38,10795.57,10800.57,10802.12,10704.38
2019-04-09,10800.57,10807.51,10851.6,10821.36,10793.77
2019-04-10,10851.6,10827.72,10868.14,10851.6,10816.47
2019-04-11,10868.14,10856.81,10808.77,10887.12,10850.98
2019-04-12,10808.77,10815.21,10805.3,10836.44,10797.5
2019-04-15,10805.3,10874.87,10875.6,10882.71,10805.3
2019-04-16,10875.6,10890.94,10927.85,10915.51,10875.6
2019-04-17,10927.85,10978.99,10997.26,10998.66,10927.85
2019-04-18,10997.26,11013.09,10962.02,11077.99,10997.26
2019-04-19,10962.02,11008.85,10968.5,11045.08,10962.02
2019-04-22,10968.5,11012.65,10987.71,11027.49,10968.5
2019-04-23,10987.71,10989.08,11025.68,11011.52,10949.3
2019-04-24,11025.68,11040.95,11027.64,11070.85,11025.68
2019-04-25,11027.64,11033.66,11039.86,11039.28,11006.68
2019-04-26,11039.86,10937.87,10952.47,11039.86,10932.95
2019-04-29,10952.47,10907.55,10939.06,10992.55,10905.78
2019-04-30,10939.06,10921.56,10967.73,10951.17,10912.59
2019-05-02,10967.73,11011.07,11004.49,11046.64,10967.73
2019-05-03,11004.49,11030.78,11096.3,11050.57,11004.49
2019-05-06,11096.3,10924.65,10897.12,11096.3,10903.86
2019-05-07,10897.12,10972.07,10987.14,10981.97,10897.12
2019-05-08,10987.14,10927.64,10923.71,10987.14,10867.06
2019-05-09,10923.71,10813.26,10733.67,10923.71,10806.29
2019-05-10,10733.67,10828.05,10712.99,10834.69,10733.67
2019-05-13,10712.99,10641.47,10558.29,10712.99,10630.32
2019-05-14,10558.29,10500.27,10519.25,10558.29,10363.02
2019-05-15,10519.25,10590.35,10560.71,10600.73,10519.25
2019-05-16,10560.71,10553.97,10474.61,10573.93,10505.69
2019-05-17,10474.61,10511.66,10384.11,10564.97,10474.61
2019-05-20,10384.11,10416.96,10398.41,10465.84,10384.11
2019-05-21,10398.41,10404.33,10464.5,10409.29,10342.32
2019-05-22,10464.5,10495.75,10457.22,10520.62,10460.71
2019-05-23,10457.22,10326.42,10308.37,10457.22,10304.26
2019-05-24,10308.37,10358.64,10328.28,10370.97,10308.37
2019-05-27,10328.28,10337.06,10334.13,10365.44,10313.25
2019-05-28,10334.13,10341.97,10312.31,10361.61,10331.58
2019-05-29,10312.31,10284.01,10301.78,10312.31,10227.44
2019-05-30,10301.78,10349.75,10382.99,10375.07,10301.78
2019-05-31,10382.99,10453.22,10498.49,10458.56,10369.02
2019-06-03,10498.49,10456.44,10500.07,10498.49,10383.51
2019-06-04,10500.07,10480.4,10429.12,10518.33,10476.38
2019-06-05,10429.12,10484.75,10461.62,10541.29,10429.12
2019-06-06,10461.62,10396.63,10409.2,10461.62,10391.21
2019-06-10,10409.2,10514.53,10566.47,10516.43,10409.2
2019-06-11,10566.47,10593.43,10607.76,10610.02,10548.06
2019-06-12,10607.76,10587.48,10615.66,10619.59,10575.49
2019-06-13,10615.66,10558.17,10561.01,10617.06,10558.06
2019-06-14,10561.01,10556.18,10524.67,10568.92,10537.02
2019-06-17,10524.67,10554.25,10530.54,10556.57,10474.19
2019-06-18,10530.54,10540.82,10566.74,10573.77,10521.7
2019-06-19,10566.74,10694.14,10775.34,10726.32,10566.74
2019-06-20,10775.34,10779.88,10785.01,10786.54,10745.25
2019-06-21,10785.01,10816.87,10803.77,10837.32,10785.01
2019-06-24,10803.77,10737.68,10779.45,10803.77,10695.49
2019-06-25,10779.45,10758.53,10706.72,10787.62,10754.07
2019-06-26,10706.72,10661.63,10652.55,10706.72,10650.85
2019-06-27,10652.55,10757.28,10773.9,10762.47,10652.55
2019-06-28,10773.9,10734.26,10730.83,10788.08,10728.72
2019-07-01,10730.83,10892.01,10895.46,10902.85,10730.83
2019-07-02,10895.46,10877.99,10865.12,10895.46,10846.94
2019-07-03,10865.12,10781.63,10743.77,10865.12,10773.68
2019-07-04,10743.77,10781.24,10775.9,10791.28,10743.77
2019-07-05,10775.9,10769.26,10785.73,10812.38,10763.42
2019-07-08,10785.73,10753.2,10751.22,10785.73,10740.69
2019-07-09,10751.22,10705.97,10702.78,10751.22,10697.18
2019-07-10,10702.78,10748.26,10798.48,10761.12,10702.78
2019-07-11,10798.48,10840.38,10843.42,10842.06,10798.48
2019-07-12,10843.42,10853.53,10824.35,10861.94,10833.16
2019-07-15,10824.35,10804.82,10876.43,10842.89,10769.57
2019-07-16,10876.43,10882.85,10886.05,10899.84,10865.0
2019-07-17,10886.05,10842.93,10828.48,10886.05,10817.4
2019-07-18,10828.48,10829.03,10799.28,10835.43,10811.97
2019-07-19,10799.28,10910.11,10873.19,10919.44,10799.28
2019-07-22,10873.19,10925.8,10944.53,10933.8,10873.19
2019-07-23,10944.53,10974.29,10947.26,10994.44,10944.53
2019-07-24,10947.26,10944.74,10935.76,10976.46,10939.66
2019-07-25,10935.76,10905.04,10941.41,10935.76,10879.4
2019-07-26,10941.41,10902.46,10891.98,10941.41,10879.24
2019-07-29,10891.98,10876.12,10885.73,10891.98,10864.88
2019-07-30,10885.73,10839.66,10830.9,10927.16,10831.8
2019-07-31,10830.9,10806.29,10823.81,10830.9,10797.62
2019-08-01,10823.81,10765.01,10731.75,10823.81,10719.65
2019-08-02,10731.75,10572.61,10549.04,10731.75,10561.14
2019-08-05,10549.04,10481.23,10423.41,10549.04,10469.98
2019-08-06,10423.41,10291.77,10394.75,10423.41,10180.04
2019-08-07,10394.75,10423.92,10386.18,10461.37,10387.69
2019-08-08,10386.18,10494.35,10494.49,10496.2,10383.62
2019-08-12,10494.49,10485.53,10472.36,10504.27,10440.77
2019-08-13,10472.36,10379.97,10362.66,10472.36,10379.52
2019-08-14,10362.66,10509.66,10427.73,10518.02,10362.66
2019-08-15,10427.73,10335.05,10327.13,10427.73,10287.76
2019-08-16,10327.13,10323.49,10420.89,10364.62,10318.37
2019-08-19,10420.89,10468.49,10488.75,10479.68,10420.89
2019-08-20,10488.75,10512.87,10522.5,10538.12,10488.75
2019-08-21,10522.5,10505.35,10525.8,10545.25,10504.49
2019-08-22,10525.8,10567.06,10529.78,10596.41,10525.8
2019-08-23,10529.78,10524.64,10538.11,10541.67,10503.07
2019-08-26,10538.11,10373.53,10354.57,10538.11,10359.03
2019-08-27,10354.57,10411.04,10387.23,10431.78,10354.57
2019-08-28,10387.23,10433.11,10434.29,10456.3,10387.23
2019-08-29,10434.29,10412.61,10462.43,10447.16,10409.86
2019-08-30,10462.43,10568.02,10618.05,10572.84,10462.43
2019-09-02,10618.05,10619.66,10634.85,10628.63,10589.42
2019-09-03,10634.85,10643.37,10558.21,10650.15,10617.22
2019-09-04,10558.21,10620.58,10657.31,10624.35,10558.21
2019-09-05,10657.31,10760.29,10756.93,10762.72,10657.31
2019-09-06,10756.93,10770.89,10780.64,10803.07,10753.45
2019-09-09,10780.64,10795.83,10801.14,10829.44,10780.64
2019-09-10,10801.14,10769.36,10753.58,10810.03,10755.64
2019-09-11,10753.58,10766.42,10790.35,10815.59,10753.58
2019-09-12,10790.35,10831.01,10827.55,10862.68,10790.35
2019-09-16,10827.55,10866.09,10898.13,10877.3,10822.69
2019-09-17,10898.13,10881.56,10874.5,10912.23,10866.43
2019-09-18,10874.5,10915.75,10929.45,10915.66,10874.5
2019-09-19,10929.45,10909.4,10894.7,10954.18,10904.78
2019-09-20,10894.7,10920.41,10929.69,10931.76,10894.7
2019-09-23,10929.69,10934.92,10919.02,10948.19,10910.42
2019-09-24,10919.02,10892.36,10918.01,10927.86,10888.63
2019-09-25,10918.01,10841.8,10873.69,10918.01,10842.32
2019-09-26,10873.69,10911.56,10871.99,10934.91,10873.69
2019-09-27,10871.99,10846.66,10829.68,10921.17,10844.84
2019-10-01,10829.68,10940.55,10967.65,10941.73,10829.68
2019-10-02,10967.65,10958.23,10947.88,10967.65,10927.39
2019-10-03,10947.88,10851.94,10875.91,10947.88,10809.28
2019-10-04,10875.91,10913.36,10894.48,10941.49,10875.91
2019-10-07,10894.48,10948.29,10935.06,10954.45,10894.48
2019-10-08,10935.06,11007.56,11017.31,11017.3,10935.06
2019-10-09,11017.31,10949.76,10889.96,11017.31,10946.55
2019-10-14,10889.96,11079.13,11066.95,11080.51,10889.96
2019-10-15,11066.95,11116.59,11111.8,11117.9,11066.95
2019-10-16,11111.8,11133.28,11162.83,11180.11,11111.8
2019-10-17,11162.83,11144.18,11186.88,11162.83,11131.45
2019-10-18,11186.88,11182.25,11180.22,11237.38,11172.9
2019-10-21,11180.22,11157.35,11184.15,11180.22,11147.86
2019-10-22,11184.15,11227.72,11271.25,11268.43,11184.15
2019-10-23,11271.25,11257.07,11239.67,11281.12,11253.94
2019-10-24,11239.67,11267.09,11320.14,11285.64,11239.67
2019-10-25,11320.14,11291.94,11296.12,11347.18,11284.92
2019-10-28,11296.12,11301.8,11315.02,11341.03,11295.44
2019-10-29,11315.02,11359.23,11333.87,11373.95,11315.02
2019-10-30,11333.87,11326.63,11380.28,11339.72,11306.95
2019-10-31,11380.28,11410.41,11358.71,11428.42,11380.28
2019-11-01,11358.71,11361.93,11399.53,11373.7,11335.51
2019-11-04,11399.53,11494.52,11556.85,11495.84,11399.53
2019-11-05,11556.85,11598.19,11644.03,11623.05,11556.85
2019-11-06,11644.03,11651.29,11653.07,11653.32,11606.84
2019-11-07,11653.07,11595.66,11606.56,11653.07,11587.58
2019-11-08,11606.56,11586.13,11579.54,11642.41,11581.27
2019-11-11,11579.54,11482.82,11427.28,11579.54,11467.15
2019-11-12,11427.28,11474.12,11520.37,11499.38,11427.28
2019-11-13,11520.37,11445.56,11467.83,11520.37,11444.24
2019-11-14,11467.83,11458.4,11450.42,11498.25,11452.96
2019-11-15,11450.42,11506.49,11525.6,11552.25,11450.42
2019-11-18,11525.6,11548.58,11599.78,11562.5,11525.6
2019-11-19,11599.78,11619.6,11656.4,11622.2,11576.79
2019-11-20,11656.4,11613.29,11631.2,11656.4,11592.87
2019-11-21,11631.2,11484.52,11558.27,11631.2,11478.43
2019-11-22,11558.27,11565.71,11566.8,11577.02,11549.4
2019-11-25,11566.8,11585.05,11561.58,11604.07,11566.8
2019-11-26,11561.58,11638.12,11576.82,11642.96,11561.58
2019-11-27,11576.82,11610.66,11647.46,11622.66,11576.82
2019-11-28,11647.46,11625.23,11617.08,11648.38,11609.78
2019-11-29,11617.08,11549.38,11489.57,11623.59,11540.99
2019-12-02,11489.57,11460.74,11502.83,11524.85,11459.53
2019-12-03,11502.83,11505.78,11531.58,11528.59,11460.06
2019-12-04,11531.58,11491.97,11510.47,11531.58,11467.82
2019-12-05,11510.47,11585.08,11594.65,11604.39,11510.47
2019-12-06,11594.65,11643.73,11609.64,11657.65,11594.65
2019-12-09,11609.64,11652.74,11660.77,11659.44,11609.64
2019-12-10,11660.77,11624.99,11627.84,11660.77,11622.48
2019-12-11,11627.84,11648.36,11700.77,11655.75,11622.58
2019-12-12,11700.77,11838.1,11836.42,11842.15,11700.77
2019-12-13,11836.42,11941.98,11927.73,11990.78,11836.42
2019-12-16,11927.73,11956.61,11939.77,11975.73,11915.61
2019-12-17,11939.77,11998.17,12097.01,12018.33,11939.62
2019-12-18,12097.01,12081.7,12122.45,12097.01,12059.92
2019-12-19,12122.45,12049.98,12018.9,12122.45,12031.57
2019-12-20,12018.9,12027.24,11959.08,12027.48,11937.45
2019-12-23,11959.08,11980.37,12022.23,12006.42,11959.08
2019-12-24,12022.23,12007.01,11976.38,12027.6,12000.27
2019-12-25,11976.38,11994.4,12008.13,12006.61,11974.81
2019-12-26,12008.13,11990.81,12001.01,12030.66,11986.5
2019-12-27,12001.01,12071.12,12091.59,12086.06,12001.01
2019-12-30,12091.59,12101.56,12053.37,12114.89,12091.59
2019-12-31,12053.37,12026.37,11997.14,12053.37,12012.47
2020-01-02,11997.14,12061.73,12100.48,12074.84,11997.14
2020-01-03,12100.48,12117.71,12110.43,12197.64,12100.48
2020-01-06,12110.43,11967.04,11953.36,12110.43,11964.11
2020-01-07,11953.36,11912.08,11880.32,11986.03,11885.26
2020-01-08,11880.32,11805.85,11817.1,11880.32,11777.45
2020-01-09,11817.1,11946.35,11970.63,11952.67,11817.1
2020-01-10,11970.63,11972.84,12024.65,12038.21,11970.63
2020-01-13,12024.65,12058.52,12113.42,12098.38,12024.65
2020-01-14,12113.42,12162.95,12179.81,12186.62,12113.42
2020-01-15,12179.81,12130.59,12091.88,12179.81,12122.28
2020-01-16,12091.88,12067.14,12066.93,12091.88,12006.08
2020-01-17,12066.93,12079.61,12090.29,12117.55,12055.91
2020-01-20,12090.29,12125.71,12118.71,12144.22,12090.29
2020-01-30,12118.71,11628.41,11421.74,12118.71,11573.76
2020-01-31,11421.74,11441.75,11495.1,11594.21,11421.74
2020-02-03,11495.1,11324.62,11354.92,11495.1,11138.03
2020-02-04,11354.92,11526.59,11555.92,11531.86,11354.92
2020-02-05,11555.92,11588.27,11573.62,11619.94,11512.71
2020-02-06,11573.62,11668.92,11749.68,11707.52,11573.62
2020-02-07,11749.68,11648.0,11612.81,11749.68,11617.95
2020-02-10,11612.81,11540.99,11574.07,11612.81,11423.34
2020-02-11,11574.07,11655.54,11664.04,11658.95,11574.07
2020-02-12,11664.04,11745.03,11774.19,11751.68,11664.04
2020-02-13,11774.19,11830.63,11791.78,11854.98,11774.19
2020-02-14,11791.78,11820.58,11815.7,11825.64,11788.87
2020-02-17,11815.7,11768.95,11763.51,11815.7,11724.82
2020-02-18,11763.51,11690.11,11648.98,11763.51,11657.01
2020-02-19,11648.98,11695.54,11758.84,11696.64,11648.98
2020-02-20,11758.84,11763.56,11725.09,11827.83,11758.79
2020-02-21,11725.09,11710.53,11686.35,11755.17,11705.68
2020-02-24,11686.35,11563.48,11534.87,11686.35,11549.02
2020-02-25,11534.87,11502.85,11540.23,11534.87,11415.47
2020-02-26,11540.23,11448.6,11433.62,11540.23,11408.06
2020-02-27,11433.62,11384.21,11292.17,11470.23,11372.55
2020-03-02,11292.17,11146.88,11170.46,11292.17,11049.85
2020-03-03,11170.46,11320.63,11327.72,11363.24,11170.46
2020-03-04,11327.72,11326.25,11392.35,11368.25,11305.67
2020-03-05,11392.35,11516.91,11514.82,11525.32,11392.35
2020-03-06,11514.82,11346.04,11321.81,11514.82,11339.32
2020-03-09,11321.81,11014.34,10977.64,11321.81,11011.8
2020-03-10,10977.64,10880.86,11003.54,10977.64,10847.64
2020-03-11,11003.54,11031.57,10893.75,11088.23,11002.12
2020-03-12,10893.75,10411.26,10422.32,10893.75,10403.58
2020-03-13,10422.32,9764.26,10128.87,10422.32,9636.15
2020-03-16,10128.87,9960.6,9717.77,10130.8,9953.6
2020-03-17,9717.77,9473.73,9439.63,9717.77,9371.35
2020-03-18,9439.63,9471.53,9218.67,9509.61,9372.89
2020-03-19,9218.67,8780.96,8681.34,9218.67,8778.9
2020-03-20,8681.34,9112.6,9234.09,9112.26,8681.34
2020-03-23,9234.09,8950.02,8890.03,9234.09,8750.14
2020-03-24,8890.03,9388.36,9285.62,9388.68,8890.03
2020-03-25,9285.62,9712.26,9644.75,9722.37,9285.62
2020-03-26,9644.75,9666.12,9736.36,9734.37,9565.02
2020-03-27,9736.36,9852.3,9698.92,9954.86,9736.36
2020-03-30,9698.92,9539.51,9629.43,9698.92,9415.52
2020-03-31,9629.43,9722.91,9708.06,9789.81,9629.43
2020-04-01,9708.06,9724.88,9663.63,9726.58,9672.73
2020-04-06,9663.63,9687.62,9818.74,9801.48,9651.52
2020-04-07,9818.74,9969.77,9996.39,10039.15,9818.74
2020-04-08,9996.39,10059.1,10137.47,10107.45,9984.66
2020-04-09,10137.47,10155.69,10119.43,10246.84,10125.26
2020-04-10,10119.43,10105.88,10157.61,10165.12,10105.43
2020-04-13,10157.61,10132.15,10099.22,10160.92,10080.65
2020-04-14,10099.22,10276.99,10332.94,10283.89,10099.22
2020-04-15,10332.94,10431.23,10447.21,10436.12,10332.94
2020-04-16,10447.21,10368.68,10375.48,10447.21,10317.13
2020-04-17,10375.48,10685.61,10597.04,10710.15,10375.48
2020-04-20,10597.04,10576.24,10586.71,10637.64,10542.96
2020-04-21,10586.71,10426.94,10288.42,10586.71,10426.64
2020-04-22,10288.42,10200.12,10307.74,10288.42,10140.09
2020-04-23,10307.74,10377.82,10366.51,10462.7,10307.74
2020-04-24,10366.51,10346.72,10347.36,10386.93,10324.2
2020-04-27,10347.36,10514.01,10567.27,10523.52,10347.36
2020-04-28,10567.27,10554.33,10616.06,10620.52,10537.71
2020-04-29,10616.06,10745.45,10772.22,10777.44,10616.06
2020-04-30,10772.22,10936.85,10992.14,10941.21,10772.22
2020-05-04,10992.14,10727.78,10720.48,10992.14,10658.5
2020-05-05,10720.48,10833.01,10774.61,10833.53,10720.48
2020-05-06,10774.61,10806.81,10774.98,10828.73,10708.1
2020-05-07,10774.98,10796.02,10842.92,10821.55,10774.98
2020-05-08,10842.92,10905.75,10901.42,10970.7,10842.92
2020-05-11,10901.42,11028.34,11013.26,11039.11,10901.42
2020-05-12,11013.26,10906.07,10879.47,11013.26,10891.91
2020-05-13,10879.47,10840.26,10938.27,10879.47,10828.93
2020-05-14,10938.27,10837.44,10780.88,10938.27,10806.87
2020-05-15,10780.88,10812.65,10814.92,10904.01,10780.88
2020-05-18,10814.92,10759.24,10740.55,10814.92,10730.7
2020-05-19,10740.55,10866.37,10860.44,10924.79,10740.55
2020-05-20,10860.44,10914.63,10907.8,10933.98,10860.44
2020-05-21,10907.8,10994.97,11008.31,11021.66,10907.8
2020-05-22,11008.31,10902.79,10811.15,11008.31,10888.75
2020-05-25,10811.15,10796.82,10871.18,10852.85,10719.25
2020-05-26,10871.18,11013.56,10997.21,11036.25,10871.18
2020-05-27,10997.21,11017.44,11014.66,11069.72,10997.21
2020-05-28,11014.66,11063.01,10944.19,11087.53,11014.66
2020-05-29,10944.19,10921.34,10942.16,10944.19,10861.9
2020-06-01,10942.16,11097.14,11079.02,11109.13,10942.16
2020-06-02,11079.02,11134.4,11127.93,11170.49,11079.02
2020-06-03,11127.93,11247.29,11320.16,11277.04,11127.93
2020-06-04,11320.16,11365.8,11393.23,11425.42,11320.16
2020-06-05,11393.23,11433.5,11479.4,11444.08,11393.23
2020-06-08,11479.4,11572.02,11610.32,11586.13,11479.4
2020-06-09,11610.32,11628.02,11637.11,11635.99,11537.38
2020-06-10,11637.11,11720.91,11720.16,11729.56,11621.02
2020-06-11,11720.16,11721.16,11535.77,11771.12,11697.28
2020-06-12,11535.77,11419.12,11429.94,11535.77,11244.64
2020-06-15,11429.94,11433.48,11306.26,11455.69,11368.6
2020-06-16,11306.26,11481.14,11511.64,11485.0,11306.26
2020-06-17,11511.64,11510.91,11534.59,11550.32,11487.46
