date,o0900,p10,c1330,hi_am,lo_am,pm_drift,full,sox,yr,pnl
2014-05-13,8808.61,8867.72,8817.94,8886.66,8808.61,-49.779999999998836,9.329999999999927,0.018247478167265685,2014,9.329999999999927
2014-05-16,8880.65,8824.91,8888.45,8880.65,8816.92,63.54000000000087,7.800000000001091,-0.011789181692094197,2014,-7.800000000001091
2014-05-19,8888.45,8890.56,8899.9,8912.35,8877.46,9.340000000000146,11.449999999998909,0.010543859649122744,2014,11.449999999998909
2014-05-20,8899.9,8922.18,8887.79,8927.0,8899.9,-34.38999999999942,-12.109999999998763,0.010485929063731358,2014,-12.109999999998763
2014-05-22,8862.42,8919.66,8969.63,8925.23,8862.42,49.969999999999345,107.20999999999913,0.005582633343703458,2014,107.20999999999913
2014-05-23,8969.63,8993.14,9008.22,9000.77,8960.79,15.079999999999927,38.590000000000146,0.0042797476839517845,2014,38.590000000000146
2014-05-26,9008.22,9040.97,9036.12,9040.96,9008.22,-4.849999999998545,27.900000000001455,0.009601232243710456,2014,27.900000000001455
2014-05-27,9036.12,9041.14,9055.29,9059.19,9035.69,14.150000000001455,19.170000000000073,0.009601232243710456,2014,19.170000000000073
2014-05-28,9055.29,9093.02,9121.71,9095.94,9055.29,28.68999999999869,66.41999999999825,0.012154396433354364,2014,66.41999999999825
2014-05-29,9121.71,9116.83,9109.0,9131.66,9107.08,-7.829999999999927,-12.709999999999127,0.0009713941180409247,2014,-12.709999999999127
2014-05-30,9109.0,9121.39,9075.91,9139.57,9107.63,-45.47999999999956,-33.090000000000146,0.0021751497506945494,2014,-33.090000000000146
2014-06-03,9075.91,9070.99,9123.46,9128.34,9070.48,52.469999999999345,47.54999999999927,0.0054203705865674134,2014,47.54999999999927
2014-06-04,9123.46,9128.32,9119.96,9140.38,9114.18,-8.360000000000582,-3.5,0.009272775529161725,2014,-3.5
2014-06-05,9119.96,9116.56,9140.72,9128.73,9094.13,24.159999999999854,20.76000000000022,0.004454086747859298,2014,20.76000000000022
2014-06-06,9140.72,9150.82,9134.46,9174.77,9140.72,-16.360000000000582,-6.260000000000218,0.005170664659488677,2014,-6.260000000000218
2014-06-09,9134.46,9144.47,9162.74,9164.31,9134.46,18.270000000000437,28.280000000000655,0.004802213902002306,2014,28.280000000000655
2014-06-10,9162.74,9181.21,9222.37,9205.18,9162.74,41.16000000000167,59.63000000000102,0.001927906034832061,2014,59.63000000000102
2014-06-11,9222.37,9219.47,9229.8,9224.26,9204.76,10.329999999999927,7.429999999998472,0.0029428885583078213,2014,7.429999999998472
2014-06-12,9229.8,9196.73,9204.65,9229.8,9186.79,7.920000000000073,-25.149999999999636,0.005191371360397268,2014,-25.149999999999636
2014-06-16,9196.39,9179.56,9202.93,9202.53,9179.74,23.3700000000008,6.540000000000873,0.009881709181620568,2014,6.540000000000873
2014-06-17,9202.93,9208.75,9240.6,9230.02,9200.86,31.850000000000364,37.67000000000007,0.0054821590782321294,2014,37.67000000000007
2014-06-18,9240.6,9258.1,9279.93,9269.04,9240.6,21.829999999999927,39.32999999999993,0.00724327579921713,2014,39.32999999999993
2014-06-20,9316.81,9319.89,9273.79,9339.83,9308.85,-46.099999999998545,-43.01999999999862,0.001231838281743558,2014,-43.01999999999862
2014-06-23,9273.79,9296.93,9228.35,9302.65,9269.02,-68.57999999999993,-45.44000000000051,0.002271365027287864,2014,-45.44000000000051
2014-06-26,9242.16,9290.03,9320.94,9293.46,9242.16,30.909999999999854,78.78000000000065,0.003770883054892593,2014,78.78000000000065
2014-06-30,9306.83,9360.01,9393.07,9365.4,9306.83,33.05999999999949,86.23999999999978,0.001575730565989808,2014,86.23999999999978
2014-07-01,9393.07,9414.42,9441.92,9418.84,9374.28,27.5,48.850000000000364,0.01058369221478861,2014,48.850000000000364
2014-07-02,9441.92,9521.78,9484.96,9522.61,9441.92,-36.82000000000153,43.039999999999054,0.013806551035491443,2014,43.039999999999054
2014-07-03,9484.96,9469.8,9526.23,9484.98,9449.78,56.43000000000029,41.27000000000044,0.0016596609328223266,2014,41.27000000000044
2014-07-04,9526.23,9500.04,9510.05,9550.11,9482.94,10.0099999999984,-16.18000000000029,0.007386416426646836,2014,-16.18000000000029
2014-07-07,9510.05,9499.82,9520.2,9510.05,9470.0,20.38000000000102,10.150000000001455,0.007386416426646836,2014,10.150000000001455
2014-07-10,9489.98,9539.52,9565.12,9559.61,9489.98,25.600000000000364,75.14000000000124,0.006099838167558769,2014,75.14000000000124
2014-07-14,9495.84,9519.58,9520.3,9527.47,9488.12,0.7199999999993452,24.459999999999127,0.000637170342051574,2014,24.459999999999127
2014-07-15,9520.3,9580.01,9569.17,9593.68,9520.3,-10.840000000000146,48.8700000000008,0.003478909113499462,2014,48.8700000000008
2014-07-17,9484.73,9436.18,9408.24,9484.73,9417.94,-27.94000000000051,-76.48999999999978,0.011358699025510344,2014,-76.48999999999978
2014-07-21,9400.97,9470.26,9440.97,9480.14,9400.97,-29.290000000000873,40.0,0.012780960775672146,2014,40.0
2014-07-22,9440.97,9459.77,9499.36,9463.6,9418.74,39.590000000000146,58.39000000000124,0.0024555514111648247,2014,58.39000000000124
2014-07-28,9439.29,9441.05,9420.18,9444.93,9385.56,-20.86999999999898,-19.110000000000582,-0.019836917648180852,2014,19.110000000000582
2014-07-31,9447.02,9355.98,9315.85,9447.02,9345.71,-40.1299999999992,-131.17000000000007,0.010041827384730695,2014,-131.17000000000007
2014-08-04,9266.51,9264.38,9330.19,9296.46,9258.18,65.81000000000131,63.68000000000029,0.0036375606945930894,2014,63.68000000000029
2014-08-05,9330.19,9228.1,9141.44,9330.19,9223.35,-86.65999999999985,-188.75,0.0041491734452898665,2014,-188.75
2014-08-06,9141.44,9115.49,9143.97,9163.81,9105.39,28.479999999999563,2.529999999998836,-0.011399826879419872,2014,-2.529999999998836
2014-08-07,9143.97,9112.67,9131.44,9172.88,9113.09,18.770000000000437,-12.529999999998836,0.003964910541706113,2014,-12.529999999998836
2014-08-08,9131.44,9069.83,9085.96,9131.44,9052.33,16.1299999999992,-45.48000000000138,-0.013707195866449529,2014,45.48000000000138
2014-08-11,9085.96,9149.6,9172.91,9152.88,9085.96,23.30999999999949,86.95000000000073,0.011428476091961626,2014,86.95000000000073
2014-08-12,9172.91,9173.43,9163.12,9188.85,9146.98,-10.30999999999949,-9.789999999999054,0.00955083054286332,2014,-9.789999999999054
2014-08-14,9231.31,9264.09,9230.61,9282.01,9231.31,-33.47999999999956,-0.6999999999989086,0.009209579271085566,2014,-0.6999999999989086
2014-08-15,9230.61,9202.88,9206.81,9243.67,9186.12,3.930000000000291,-23.80000000000109,0.0021233487316636435,2014,-23.80000000000109
2014-08-18,9206.81,9180.75,9141.31,9222.73,9164.69,-39.44000000000051,-65.5,0.010254585449487319,2014,-65.5
2014-08-19,9141.31,9229.44,9243.78,9233.46,9141.31,14.340000000000146,102.47000000000116,0.004594940762087774,2014,102.47000000000116
2014-08-20,9243.78,9278.39,9288.05,9294.49,9243.78,9.659999999999854,44.26999999999862,0.006374806763669971,2014,44.26999999999862
2014-08-21,9288.05,9219.23,9253.38,9289.02,9218.95,34.149999999999636,-34.67000000000007,0.008155573503095814,2014,-34.67000000000007
2014-08-22,9253.38,9337.61,9380.1,9350.77,9253.38,42.48999999999978,126.72000000000116,0.003911281455185156,2014,126.72000000000116
2014-08-25,9380.1,9380.63,9390.62,9409.35,9369.71,9.9900000000016,10.520000000000437,0.0009544522852091841,2014,10.520000000000437
2014-08-27,9393.96,9475.15,9485.59,9471.15,9393.96,10.44000000000051,91.63000000000102,0.0004707728520987331,2014,91.63000000000102
2014-08-28,9485.59,9469.7,9478.37,9502.42,9465.6,8.670000000000073,-7.219999999999345,0.0015998745196457165,2014,-7.219999999999345
2014-08-29,9478.37,9468.7,9436.27,9478.37,9425.35,-32.43000000000029,-42.100000000000364,0.0030067181358346406,2014,-42.100000000000364
2014-09-01,9436.27,9518.14,9513.06,9532.66,9436.27,-5.079999999999927,76.78999999999905,0.007431810020453122,2014,76.78999999999905
2014-09-02,9513.06,9426.71,9399.72,9513.06,9427.95,-26.98999999999978,-113.34000000000015,0.007431810020453122,2014,-113.34000000000015
2014-09-04,9450.35,9420.44,9428.89,9450.35,9397.83,8.449999999998909,-21.460000000000946,0.0024123387234837868,2014,-21.460000000000946
2014-09-05,9428.89,9396.0,9407.94,9451.39,9396.23,11.94000000000051,-20.94999999999891,0.002546267544404346,2014,-20.94999999999891
2014-09-09,9407.94,9449.42,9434.77,9465.93,9407.94,-14.649999999999636,26.829999999999927,0.001934770591486945,2014,26.829999999999927
2014-09-11,9357.61,9359.78,9322.95,9381.05,9342.3,-36.82999999999993,-34.659999999999854,7.73407167937723e-05,2014,-34.659999999999854
2014-09-12,9322.95,9264.09,9223.18,9333.28,9263.89,-40.909999999999854,-99.77000000000044,0.002474711541436081,2014,-99.77000000000044
2014-09-15,9223.18,9204.69,9217.46,9242.23,9175.61,12.769999999998618,-5.720000000001164,-0.012728731446909669,2014,5.720000000001164
2014-09-16,9217.46,9181.58,9133.4,9219.42,9174.38,-48.18000000000029,-84.05999999999949,-0.011955179796527493,2014,84.05999999999949
2014-09-17,9133.4,9251.9,9195.17,9252.38,9133.4,-56.72999999999956,61.77000000000044,0.01720865494116164,2014,61.77000000000044
2014-09-18,9195.17,9218.83,9237.03,9237.88,9195.17,18.200000000000728,41.86000000000058,0.007323672098519696,2014,41.86000000000058
2014-09-19,9237.03,9274.56,9240.45,9289.22,9237.03,-34.10999999999876,3.4200000000000728,0.014710649398761877,2014,3.4200000000000728
2014-09-22,9240.45,9124.09,9134.65,9240.45,9106.27,10.55999999999949,-105.80000000000109,-0.011896069124984865,2014,105.80000000000109
2014-09-23,9134.65,9143.94,9084.9,9143.9,9113.19,-59.04000000000087,-49.75,-0.012608923237983682,2014,49.75
2014-09-25,9098.49,9094.44,9011.59,9149.41,9095.03,-82.85000000000036,-86.89999999999964,0.012002813159334158,2014,-86.89999999999964
2014-09-26,9011.59,8956.7,8989.82,9011.59,8913.51,33.11999999999898,-21.770000000000437,-0.018701836208361078,2014,21.770000000000437
2014-09-29,8989.82,8983.64,8960.76,9018.46,8964.18,-22.8799999999992,-29.05999999999949,0.012464196909131031,2014,-29.05999999999949
2014-09-30,8960.76,8882.46,8966.92,8960.76,8882.48,84.46000000000095,6.1599999999998545,0.0013834053533123836,2014,6.1599999999998545
2014-10-06,9106.28,9096.95,9095.14,9122.54,9065.34,-1.8100000000013097,-11.140000000001237,0.005583707194267928,2014,-11.140000000001237
2014-10-08,9040.81,9016.64,8955.18,9040.81,8980.33,-61.45999999999913,-85.6299999999992,-0.019046232017735476,2014,85.6299999999992
2014-10-09,8955.18,8986.3,8966.44,9054.67,8955.18,-19.859999999998763,11.260000000000218,0.022715275486637987,2014,19.859999999998763
2014-10-15,8768.39,8697.17,8655.51,8776.91,8684.08,-41.659999999999854,-112.8799999999992,0.018563342857662812,2014,-112.8799999999992
2014-10-16,8655.51,8541.7,8633.69,8655.51,8501.29,91.98999999999978,-21.81999999999971,0.004770668429610492,2014,-21.81999999999971
2014-10-17,8633.69,8642.6,8512.88,8699.77,8625.88,-129.72000000000116,-120.81000000000131,0.014919799409609746,2014,-120.81000000000131
2014-10-20,8512.88,8657.8,8663.14,8665.3,8512.88,5.3400000000001455,150.26000000000022,0.008059853170500952,2014,150.26000000000022
2014-10-21,8663.14,8648.14,8654.64,8676.32,8636.67,6.5,-8.5,0.015330332157196702,2014,-8.5
2014-10-22,8654.64,8770.37,8748.83,8769.42,8654.64,-21.540000000000873,94.19000000000051,0.036120859368312885,2014,21.540000000000873
2014-10-23,8748.83,8747.7,8731.07,8748.83,8720.11,-16.63000000000102,-17.76000000000022,-0.013746385790995519,2014,17.76000000000022
2014-10-24,8731.07,8685.68,8646.01,8750.42,8654.68,-39.67000000000007,-85.05999999999949,0.014591325616069017,2014,-85.05999999999949
2014-10-27,8646.01,8626.11,8627.78,8689.67,8607.23,1.6700000000000728,-18.229999999999563,0.010583845188560703,2014,-18.229999999999563
2014-10-28,8627.78,8752.65,8773.55,8762.32,8627.78,20.899999999999636,145.76999999999862,0.0035618005064945724,2014,145.76999999999862
2014-10-29,8773.55,8844.48,8903.68,8860.19,8773.55,59.20000000000073,130.13000000000102,0.015026944304250778,2014,130.13000000000102
2014-10-30,8903.68,8849.7,8888.07,8903.68,8843.92,38.36999999999898,-15.610000000000582,0.0011708850607898835,2014,-15.610000000000582
2014-10-31,8888.07,8911.7,8974.76,8926.78,8885.21,63.05999999999949,86.69000000000051,-0.01158301158301156,2014,-86.69000000000051
2014-11-03,8974.76,8984.88,9004.86,9014.52,8965.5,19.980000000001382,30.100000000000364,0.03873832987551862,2014,-19.980000000001382
2014-11-04,9004.86,8999.34,8989.18,9032.29,8986.56,-10.159999999999854,-15.680000000000291,0.0061011765440188714,2014,-15.680000000000291
2014-11-06,8962.6,8957.72,8891.02,8979.97,8933.74,-66.69999999999891,-71.57999999999993,0.009409166550023995,2014,-71.57999999999993
2014-11-11,9049.98,9049.97,9034.14,9069.44,9037.24,-15.829999999999927,-15.840000000000146,0.007482587689025433,2014,-15.840000000000146
2014-11-14,8980.67,8952.95,8982.88,8992.4,8950.23,29.929999999998472,2.209999999999127,6.252344629231743e-05,2014,2.209999999999127
2014-11-17,8982.88,8904.38,8884.39,9024.0,8896.38,-19.98999999999978,-98.48999999999978,0.009002813379181074,2014,-98.48999999999978
2014-11-19,8859.07,8964.96,8963.24,8966.68,8859.07,-1.7199999999993452,104.17000000000007,0.019017975254844055,2014,104.17000000000007
2014-11-21,9078.87,9084.2,9091.53,9111.18,9078.87,7.329999999999927,12.659999999999854,0.009366636931311456,2014,12.659999999999854
2014-11-24,9091.53,9126.15,9122.33,9165.71,9091.53,-3.819999999999709,30.799999999999272,0.010178737409907601,2014,30.799999999999272
2014-11-25,9122.33,9120.34,9116.24,9126.33,9098.32,-4.100000000000364,-6.0900000000001455,0.009834829172637338,2014,-6.0900000000001455
2014-11-27,9122.39,9188.18,9165.31,9217.73,9122.39,-22.8700000000008,42.92000000000007,0.021094777100513884,2014,22.8700000000008
2014-11-28,9165.31,9190.02,9187.15,9201.8,9158.28,-2.8700000000008004,21.840000000000146,0.021094777100513884,2014,2.8700000000008004
2014-12-01,9187.15,9134.92,9117.71,9187.15,8998.55,-17.210000000000946,-69.44000000000051,0.0033066073623222447,2014,-69.44000000000051
2014-12-02,9117.71,9036.12,9034.79,9117.71,9018.11,-1.3299999999999272,-82.91999999999825,-0.013197421763350481,2014,82.91999999999825
2014-12-03,9034.79,9118.9,9175.26,9132.97,9034.79,56.36000000000058,140.46999999999935,0.006886462043180774,2014,140.46999999999935
2014-12-04,9175.26,9231.0,9225.11,9251.85,9175.26,-5.889999999999418,49.850000000000364,0.02044470536435017,2014,5.889999999999418
2014-12-05,9225.11,9225.44,9206.57,9240.51,9192.29,-18.8700000000008,-18.540000000000873,0.0012656771372683284,2014,-18.540000000000873
2014-12-08,9206.57,9197.61,9187.29,9241.63,9177.18,-10.319999999999709,-19.279999999998836,0.00999770167777525,2014,-19.279999999998836
2014-12-09,9187.29,9145.35,9128.9,9187.29,9132.18,-16.450000000000728,-58.39000000000124,-0.014392991239048802,2014,58.39000000000124
2014-12-11,9032.16,9024.88,9013.07,9040.17,8971.53,-11.80999999999949,-19.090000000000146,-0.018575717337336206,2014,19.090000000000146
2014-12-12,9013.07,9069.95,9027.33,9084.27,9013.07,-42.6200000000008,14.260000000000218,0.004676676912216626,2014,14.260000000000218
2014-12-15,9027.33,8956.04,8985.63,9027.33,8943.55,29.589999999998327,-41.70000000000073,-0.01730220303008112,2014,41.70000000000073
2014-12-18,8828.36,8901.66,8878.63,8946.42,8828.36,-23.030000000000655,50.26999999999862,0.021593830334190267,2014,23.030000000000655
2014-12-19,8878.63,9022.45,8999.52,9023.2,8878.63,-22.93000000000029,120.89000000000124,0.01856182835489495,2014,120.89000000000124
2014-12-23,9095.0,9105.05,9097.71,9138.15,9095.0,-7.3400000000001455,2.709999999999127,0.01543529274584965,2014,2.709999999999127
2014-12-25,9186.18,9172.58,9158.7,9198.04,9162.63,-13.8799999999992,-27.479999999999563,0.0014813323361904107,2014,-27.479999999999563
2014-12-26,9158.7,9172.99,9214.07,9201.36,9158.7,41.07999999999993,55.36999999999898,0.0014813323361904107,2014,55.36999999999898
2014-12-27,9214.07,9205.18,9218.5,9228.65,9197.13,13.319999999999709,4.430000000000291,0.0009334386443597964,2014,4.430000000000291
2014-12-29,9218.5,9307.97,9286.28,9313.33,9216.43,-21.68999999999869,67.78000000000065,0.0009334386443597964,2014,67.78000000000065
2015-01-06,9274.11,9134.27,9048.34,9274.11,9125.89,-85.93000000000029,-225.77000000000044,-0.019134157529159923,2015,225.77000000000044
2015-01-08,9080.09,9228.37,9238.03,9239.26,9080.09,9.659999999999854,157.9400000000005,0.009774903996478512,2015,157.9400000000005
2015-01-09,9238.03,9239.41,9215.58,9284.57,9216.82,-23.829999999999927,-22.450000000000728,0.029131029506816786,2015,23.829999999999927
2015-01-12,9215.58,9205.06,9178.3,9229.65,9178.59,-26.76000000000022,-37.280000000000655,0.0012707222668517648,2015,-37.280000000000655
2015-01-13,9178.3,9206.7,9231.8,9206.03,9161.71,25.099999999998545,53.5,-0.01998482903489307,2015,-53.5
2015-01-19,9138.29,9208.56,9174.06,9247.09,9138.29,-34.5,35.76999999999862,0.011195564423999604,2015,35.76999999999862
2015-01-20,9174.06,9232.42,9251.69,9232.09,9174.06,19.270000000000437,77.63000000000102,0.011195564423999604,2015,77.63000000000102
2015-01-21,9251.69,9299.32,9319.71,9311.75,9251.69,20.389999999999418,68.01999999999862,0.010107552797276487,2015,68.01999999999862
2015-01-22,9319.71,9377.67,9369.51,9386.56,9319.71,-8.159999999999854,49.80000000000109,0.011318728842626191,2015,49.80000000000109
2015-01-23,9369.51,9461.81,9470.94,9471.8,9369.51,9.130000000001019,101.43000000000029,0.006370178129055271,2015,101.43000000000029
2015-01-27,9477.67,9482.47,9521.59,9523.73,9474.08,39.1200000000008,43.92000000000007,0.0027184294824698085,2015,43.92000000000007
2015-01-28,9521.59,9499.39,9510.92,9521.59,9471.31,11.530000000000655,-10.670000000000073,-0.018464514427233736,2015,10.670000000000073
2015-01-30,9426.9,9410.51,9361.91,9466.65,9390.77,-48.600000000000364,-64.98999999999978,0.0008407524734637128,2015,-64.98999999999978
2015-02-03,9386.99,9441.38,9448.73,9448.59,9386.99,7.350000000000364,61.73999999999978,0.0,2015,61.73999999999978
2015-02-04,9448.73,9511.08,9513.92,9533.88,9448.73,2.8400000000001455,65.19000000000051,0.02111339069724716,2015,-2.8400000000001455
2015-02-05,9513.92,9479.18,9512.05,9517.42,9473.56,32.86999999999898,-1.8700000000008004,0.0033286851693581365,2015,-1.8700000000008004
2015-02-06,9512.05,9464.57,9456.18,9521.88,9463.64,-8.389999999999418,-55.86999999999898,0.009773593364716504,2015,-55.86999999999898
2015-02-10,9421.5,9414.95,9393.7,9435.07,9397.6,-21.25,-27.799999999999272,-0.01086568230531093,2015,27.799999999999272
2015-02-11,9393.7,9475.11,9462.22,9474.42,9393.7,-12.890000000001237,68.51999999999862,0.03384295903933543,2015,12.890000000001237
2015-02-12,9462.22,9450.94,9496.31,9500.35,9448.83,45.36999999999898,34.090000000000146,0.0032312999432340117,2015,34.090000000000146
2015-02-13,9496.31,9529.65,9529.51,9542.09,9496.31,-0.13999999999941792,33.20000000000073,0.015872324990932274,2015,33.20000000000073
2015-02-25,9629.37,9665.69,9699.54,9696.71,9629.37,33.850000000000364,70.17000000000007,0.013329559926418488,2015,70.17000000000007
2015-03-03,9601.36,9579.83,9605.77,9642.95,9571.64,25.94000000000051,4.4099999999998545,0.027789827188134053,2015,-25.94000000000051
2015-03-04,9605.77,9610.93,9621.73,9617.79,9580.78,10.799999999999272,15.959999999999127,-0.019400688894637197,2015,-15.959999999999127
2015-03-06,9595.09,9618.24,9645.77,9627.05,9574.55,27.530000000000655,50.68000000000029,0.000986741529310553,2015,50.68000000000029
2015-03-09,9645.77,9552.67,9562.98,9645.77,9549.76,10.30999999999949,-82.79000000000087,-0.010871225269003859,2015,82.79000000000087
2015-03-10,9562.98,9567.86,9536.53,9583.78,9554.2,-31.329999999999927,-26.44999999999891,0.0036635692428623745,2015,-26.44999999999891
2015-03-11,9536.53,9517.14,9523.18,9536.53,9472.54,6.040000000000873,-13.350000000000364,-0.019201991524831152,2015,13.350000000000364
2015-03-12,9523.18,9580.74,9596.0,9585.15,9523.18,15.260000000000218,72.81999999999971,0.0026522173107086378,2015,72.81999999999971
2015-03-16,9579.35,9557.92,9512.91,9590.76,9558.61,-45.01000000000022,-66.44000000000051,0.007143162058710573,2015,-66.44000000000051
2015-03-17,9512.91,9607.37,9539.44,9629.8,9512.91,-67.93000000000029,26.530000000000655,0.015173992285847593,2015,26.530000000000655
2015-03-19,9653.43,9709.75,9736.73,9716.97,9653.43,26.979999999999563,83.29999999999927,0.007417378258248064,2015,83.29999999999927
2015-03-20,9736.73,9723.88,9749.69,9743.24,9705.32,25.81000000000131,12.960000000000946,0.0023939427680659264,2015,12.960000000000946
2015-03-23,9749.69,9755.51,9758.09,9770.95,9729.81,2.5799999999999272,8.399999999999636,0.01487086920299907,2015,8.399999999999636
2015-03-27,9619.12,9583.82,9503.72,9619.12,9578.41,-80.10000000000036,-115.40000000000146,-0.01385947745826821,2015,115.40000000000146
2015-03-30,9503.72,9525.57,9521.87,9556.25,9503.72,-3.6999999999989086,18.150000000001455,0.02825661986849126,2015,3.6999999999989086
2015-03-31,9521.87,9569.83,9586.44,9594.75,9521.87,16.610000000000582,64.56999999999971,0.01356723124783965,2015,64.56999999999971
2015-04-01,9586.44,9522.51,9507.66,9586.44,9510.43,-14.850000000000364,-78.78000000000065,-0.011737289339812995,2015,78.78000000000065
2015-04-07,9600.32,9636.54,9641.9,9642.24,9600.32,5.359999999998763,41.57999999999993,0.005093082983879116,2015,41.57999999999993
2015-04-08,9641.9,9581.83,9571.97,9654.67,9576.68,-9.860000000000582,-69.93000000000029,0.00037535369867769397,2015,-69.93000000000029
2015-04-09,9571.97,9653.31,9568.04,9663.05,9571.97,-85.26999999999862,-3.929999999998472,0.006508500014431151,2015,-3.929999999998472
2015-04-10,9568.04,9613.99,9617.7,9648.34,9568.04,3.710000000000946,49.659999999999854,0.01251702631012952,2015,49.659999999999854
2015-04-13,9617.7,9631.32,9666.52,9642.98,9617.7,35.20000000000073,48.81999999999971,0.004064119629556107,2015,48.81999999999971
2015-04-16,9540.06,9640.26,9656.87,9645.42,9540.06,16.610000000000582,116.81000000000131,0.016436196890449173,2015,116.81000000000131
2015-04-20,9570.93,9526.79,9552.85,9570.93,9508.57,26.05999999999949,-18.079999999999927,-0.01414853840924546,2015,18.079999999999927
2015-04-21,9552.85,9561.4,9533.98,9598.86,9552.85,-27.420000000000073,-18.8700000000008,0.008906894223448036,2015,-18.8700000000008
2015-04-22,9533.98,9575.09,9613.0,9587.97,9533.98,37.909999999999854,79.02000000000044,0.006877500747554555,2015,79.02000000000044
2015-04-23,9613.0,9738.94,9797.49,9745.57,9613.0,58.54999999999927,184.48999999999978,0.01371761511483216,2015,184.48999999999978
2015-04-24,9797.49,9931.08,9913.28,9961.31,9797.49,-17.799999999999272,115.79000000000087,-0.015847772104573,2015,-115.79000000000087
2015-04-27,9913.28,10001.8,9973.12,10001.05,9913.28,-28.679999999998472,59.840000000000146,-0.016627448756839525,2015,-59.840000000000146
2015-04-28,9973.12,9954.31,9956.83,10014.28,9938.89,2.5200000000004366,-16.290000000000873,0.0034307295345450406,2015,-16.290000000000873
2015-04-29,9956.83,9924.87,9853.83,9978.87,9917.11,-71.04000000000087,-103.0,0.0001867520937783862,2015,-103.0
2015-05-04,9820.05,9819.24,9845.04,9871.65,9800.48,25.80000000000109,24.9900000000016,0.027991082486995333,2015,-25.80000000000109
2015-05-08,9704.11,9717.06,9692.0,9760.51,9704.11,-25.05999999999949,-12.110000000000582,0.011273547167066633,2015,-12.110000000000582
2015-05-11,9692.0,9705.22,9663.72,9797.19,9689.54,-41.5,-28.280000000000655,0.009968354430379689,2015,-28.280000000000655
2015-05-12,9663.72,9654.28,9680.73,9702.67,9637.71,26.44999999999891,17.01000000000022,0.0002563627818210623,2015,17.01000000000022
2015-05-14,9724.11,9665.27,9610.83,9734.55,9643.39,-54.44000000000051,-113.28000000000065,0.00567381998908334,2015,-113.28000000000065
2015-05-15,9610.83,9591.38,9579.48,9644.83,9592.38,-11.899999999999636,-31.350000000000364,0.011697827546312878,2015,-31.350000000000364
2015-05-18,9579.48,9567.78,9606.1,9612.44,9550.76,38.31999999999971,26.6200000000008,0.0016941495369322546,2015,26.6200000000008
2015-05-19,9606.1,9703.73,9716.77,9713.7,9606.1,13.040000000000873,110.67000000000007,0.009894012853760348,2015,110.67000000000007
2015-05-21,9685.31,9566.77,9578.56,9685.31,9536.16,11.789999999999054,-106.75,0.0015279160066723474,2015,-106.75
2015-05-22,9578.56,9639.45,9638.8,9647.95,9578.56,-0.6500000000014552,60.23999999999978,0.005542492442055735,2015,60.23999999999978
2015-05-25,9638.8,9640.93,9645.17,9654.28,9589.32,4.239999999999782,6.3700000000008,0.0024497522409665518,2015,6.3700000000008
2015-05-26,9645.17,9655.82,9669.41,9724.36,9645.17,13.590000000000146,24.23999999999978,0.0024497522409665518,2015,24.23999999999978
2015-05-28,9693.54,9717.01,9712.84,9766.21,9693.54,-4.170000000000073,19.299999999999272,0.03861490031479531,2015,4.170000000000073
2015-05-29,9712.84,9701.49,9701.07,9747.27,9694.53,-0.42000000000007276,-11.770000000000437,0.0012393076042298556,2015,-11.770000000000437
2015-06-01,9701.07,9604.24,9625.69,9701.07,9589.09,21.450000000000728,-75.3799999999992,0.0028791690771858836,2015,-75.3799999999992
2015-06-02,9625.69,9643.66,9614.26,9657.02,9584.56,-29.399999999999636,-11.430000000000291,0.0008988341986291282,2015,-11.430000000000291
2015-06-03,9614.26,9594.69,9556.52,9645.48,9594.94,-38.17000000000007,-57.73999999999978,-0.011794981771391932,2015,57.73999999999978
2015-06-08,9340.13,9283.6,9368.43,9340.13,9258.98,84.82999999999993,28.30000000000109,0.0006613301001638927,2015,28.30000000000109
2015-06-09,9368.43,9316.24,9191.87,9368.43,9300.01,-124.36999999999898,-176.5599999999995,-0.0191658979195638,2015,176.5599999999995
2015-06-11,9298.5,9276.18,9302.49,9358.48,9261.54,26.30999999999949,3.9899999999997817,0.013125351320966816,2015,3.9899999999997817
2015-06-17,9212.78,9211.34,9189.83,9236.27,9186.05,-21.51000000000022,-22.950000000000728,0.0034239366852364395,2015,-22.950000000000728
2015-06-18,9189.83,9196.98,9218.37,9240.21,9187.87,21.390000000001237,28.540000000000873,0.0001678157383193657,2015,28.540000000000873
2015-06-23,9341.77,9424.76,9391.14,9435.09,9341.77,-33.6200000000008,49.36999999999898,0.006704729253355746,2015,49.36999999999898
2015-06-25,9397.31,9485.44,9476.34,9500.57,9397.31,-9.100000000000364,79.03000000000065,-0.010208874399071699,2015,-79.03000000000065
2015-07-01,9323.02,9381.94,9375.23,9386.92,9298.36,-6.710000000000946,52.20999999999913,0.0036426917574881035,2015,52.20999999999913
2015-07-02,9375.23,9375.29,9379.24,9400.68,9350.05,3.9499999999989086,4.010000000000218,0.0023363799335822666,2015,4.010000000000218
2015-07-03,9379.24,9285.8,9358.23,9379.24,9274.71,72.43000000000029,-21.01000000000022,0.004955067215926645,2015,-21.01000000000022
2015-07-06,9358.23,9335.34,9255.96,9358.23,9293.31,-79.38000000000102,-102.27000000000044,0.004955067215926645,2015,-102.27000000000044
2015-07-07,9255.96,9306.72,9250.16,9332.97,9255.96,-56.55999999999949,-5.799999999999272,-0.015171186415953053,2015,5.799999999999272
